model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,84,1000084,-38.40000002384213,400,0,-8.400000023841844,0,-18.40000002384185,0,-38.40000002384213,0,False,True,23,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,85,1000085,-28.30000016689324,400,6,-6.700000083446496,1,-16.700000083446476,1,-28.30000016689324,6,False,True,19,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,86,1000086,-37.60000002384213,400,0,-7.600000023841848,0,-17.600000023841844,0,-37.60000002384213,0,False,True,22,55
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,87,1000087,-21.800000512599976,400,20,5.799999654293073,13,-1.800000512599934,20,-21.800000512599976,20,False,True,23,58
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,88,1000088,-37.70000007152586,400,1,-8.700000047683702,0,-18.700000047683716,0,-37.70000007152586,1,False,True,19,58
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,89,1000089,-30.500000095367675,400,4,-6.700000023841851,1,-16.70000002384183,1,-30.500000095367675,4,False,True,18,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,90,1000090,-36.89999995231654,400,1,-6.899999952316278,1,-16.899999952316257,1,-36.89999995231654,1,False,True,15,53
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,91,1000091,-36.69999998807933,400,1,-6.699999988079066,1,-16.699999988079043,1,-36.69999998807933,1,False,True,19,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,92,1000092,-37.69999992847469,400,0,-7.699999928474416,0,-17.69999992847441,0,-37.69999992847469,0,False,True,20,56
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,93,1000093,-36.60000008344676,400,1,-6.600000083446497,1,-16.600000083446474,1,-36.60000008344676,1,False,True,18,57
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,94,1000094,-23.400000345707152,400,11,-7.600000035762776,0,-17.600000035762772,0,-23.400000345707152,11,False,True,20,54
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_dynamic_small,95,1000095,-37.50000003576305,400,0,-7.400000035762778,0,-17.40000003576277,0,-37.50000003576305,0,False,True,23,60
